DateTime,AddedIPs,RemovedIPs
1439648495,0,0
1440159653,0,0
1440404428,1,0
1440417087,0,1
1440420691,1,0
1440433242,0,1
1440435010,1,0
1440579064,0,1
1440669086,0,0
