DateTime,AddedIPs,RemovedIPs
1440442222,131072,0
1440529203,1024,0
1440616225,0,0
1440790202,262144,0
1440964327,65536,0
1441051203,0,256
1441225218,1024,0
1441399214,655360,0
1441486206,393216,0
1441573205,69632,0
1441660206,0,768
